gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_prediction
0,0,1,0,-0.7505765403378537,1,1,-0.0032644838155611237,-0.5922061288980507,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3387641331054534,0
0,1,1,0,-0.8728084241667845,1,1,1.304746962777123,-0.5072113637464761,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.703046177110298,1
1,0,0,1,-1.2395040756535771,1,0,-1.5140426349626388,-0.9860321196198419,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.16760385444219145,0
0,0,1,1,-0.26164900502213034,1,0,0.5701331643095673,-0.09408342142654628,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25667813092387226,0
0,1,1,0,1.6125732136881425,1,1,1.6570956624945936,2.6694707412152825,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0830504823378165,0
0,0,1,1,1.24587756220135,1,0,-1.4891123024354593,-0.4738575913848927,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.002179887532954558,0
1,0,1,1,1.5718292524118322,1,0,-1.495760391109374,-0.3913555354111349,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.001503681691033825,0
1,0,1,1,-0.8728084241667845,1,1,0.01169371570074667,-0.6882305806771332,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.30700416260211005,0
1,1,1,0,-0.7505765403378537,1,0,-1.5007464576148097,-0.9064860196622561,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.07711395085526347,0
0,0,0,1,-0.791320501614164,1,0,0.802816267896576,-0.4948139959771574,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.056358095097541555,0
1,0,0,1,-1.076528230548336,1,1,-1.4824642137615447,-0.9639727463648265,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.1739128566356796,0
1,1,1,1,-0.8728084241667845,1,1,0.34576017156495187,-0.665310891865172,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.582018843016007,1
1,0,1,0,-0.5876006952326126,1,0,-0.2658639864351854,-0.5332414241873943,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.22729227737468335,0
1,0,0,0,-1.2802480369298874,0,1,-0.9722234080386045,-0.9916793191731258,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7014263602955993,1
0,0,1,0,-0.01718523736426863,1,1,0.35573230457582355,0.01826496656124735,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2728275461197086,0
1,0,0,0,-0.13941712119319946,0,0,-0.9705613858701257,-0.5341458584908501,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.049920998942724684,0
0,0,0,0,-1.1987601143772668,1,1,-0.15118445681015957,-0.9321410707578391,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5998729565700156,1
0,0,0,0,-1.2395040756535771,1,1,1.0089070167879266,-0.920493721679191,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8175099604693402,1
1,0,1,1,-0.791320501614164,1,1,1.0587676818422855,-0.4943286897655471,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.5886930656834879,1
0,0,0,0,0.3495104141225239,0,1,-0.8126692798646555,-0.26711714523888774,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25194199656513316,0
0,0,0,0,-1.2802480369298874,1,0,-1.5273388123104679,-0.9990471498403011,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.2749485913143121,0
1,0,0,0,-1.0357842692720256,1,0,-0.33068285100585193,-0.8439476964842872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.34962249532437667,0
0,0,1,0,0.797693988161937,1,1,-0.01656066116339038,0.4973504349136734,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.03890686531500335,0
0,0,1,1,0.512486259227765,1,1,-1.3345442407669466,-0.5049392483012095,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.011455659547371398,0
1,0,1,0,1.5310852911355222,1,0,0.375676570597567,1.315157579596862,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.01088439962376953,0
0,0,0,0,0.8384379494382472,1,0,-1.5323248788159036,-0.5636612999060607,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.004751011507365879,0
0,1,1,0,1.2051336009250397,1,1,1.10198025822273,1.6117679123838,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.17560664804523396,0
0,0,1,0,1.1236456783724194,1,1,0.974004551249875,1.4085349065853423,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.19042911480647523,0
0,1,1,0,-1.1987601143772668,1,1,0.5186104770867298,-0.9085154820017175,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7844604990603412,1
0,1,1,0,-0.38388088885106114,1,1,1.0072449946194475,0.018860569639132928,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6348223875868023,1
1,0,0,1,-1.2802480369298874,0,1,-1.1118332701908096,-0.9935323065265472,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.48352736327633883,0
0,0,0,0,1.4088534073065913,1,1,0.2510249079616695,1.1948236984907525,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0.017406457089559076,0
0,0,0,0,-0.8320644628904743,1,1,0.829408622592234,-0.5430578452858762,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6322146044691025,1
0,1,1,0,1.5718292524118322,1,1,0.5950634968367469,1.5652888129354823,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.015642321054205162,0
1,0,0,0,-0.3023929662984406,1,0,-1.4924363467724167,-0.7820049763842039,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.03139856541292772,0
0,0,0,0,-1.1172721918246462,1,1,-0.36558531654390336,-0.882088352842209,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41619166241027145,0
1,0,0,0,-0.26164900502213034,1,1,-0.44037631412544187,-0.435849291266501,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.11581132530557406,0
1,0,1,1,-1.2802480369298874,1,0,-1.5007464576148097,-0.9986941998682208,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.09456540888380063,0
1,1,0,0,1.5310852911355222,0,1,-0.6896796393972369,0.32133869571190504,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.034108360081808425,0
1,0,1,1,1.6125732136881425,1,1,1.635489374304371,2.5632327996191275,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.06226874559783638,0
1,0,1,0,1.1236456783724194,1,1,0.9839766842607471,1.4678084425215692,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.20749225456887238,0
0,1,1,1,-0.01718523736426863,1,1,1.183419344478183,0.4122233135225688,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6498887121144203,1
1,0,0,0,-1.2802480369298874,1,1,-1.494098368940895,-0.9986059623752008,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.3235275852322896,0
0,0,0,0,-0.7505765403378537,1,1,-0.3506271170275956,-0.6662373855418826,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.185729680419122,0
0,0,0,0,-0.791320501614164,1,1,0.5053142997389005,-0.5532272163564385,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.447155398941546,0
0,0,0,0,-1.076528230548336,1,1,1.4992035564891233,-0.7120105850460398,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.6093369799453706,1
0,0,0,0,0.5532302205040753,1,0,0.4787219450432425,0.5781759785200502,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,0.039529995040630594,0
1,0,0,0,-0.7098325790615434,1,1,1.2149977656792768,-0.32178027216481603,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.6077857275637689,1
1,1,1,0,0.4309983366751445,1,1,0.9806526399237896,0.7367166941038463,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.43180033152698294,0
1,0,0,0,0.2680224915699033,1,1,-0.498547090022194,-0.13771686172496692,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.02608615197077168,0
1,1,0,0,-0.46536881140368175,1,1,-0.1578325454840742,-0.46198964857369434,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.3513604297871566,0
1,0,0,0,1.0014137945434884,0,1,-0.3672473387123819,0.402671604903147,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.15340174783612923,0
0,0,1,0,0.8384379494382472,1,1,0.952398263059653,1.1421900339042856,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0.1959990125590967,0
1,0,1,1,-0.5876006952326126,1,1,0.7679138023585248,-0.3453617421744276,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.3802641039784962,0
0,0,0,0,-1.2802480369298874,1,1,-0.1545085011471169,-0.9808261075316582,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.624086375774029,1
0,0,1,0,1.0421577558197987,1,1,-0.12459210211450154,0.5274173606602596,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.019795391066203472,0
0,1,0,0,1.5718292524118322,1,0,1.304746962777123,2.263401798336957,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.1193629169550894,0
0,0,0,0,0.10504664646466222,1,1,1.1451928346031743,0.550910593176851,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.3018633398053482,0
1,0,0,0,-1.1987601143772668,1,0,0.6947848269454648,-0.8940886518929374,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.5686775246271696,1
1,0,0,0,0.22727853029359305,1,1,1.331339317472781,0.7076424401537359,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.2997745986129966,0
1,0,1,1,0.10504664646466222,1,1,0.14465548917903734,0.09125943266209366,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.01999786209511304,0
1,0,0,0,-1.0357842692720256,1,1,0.8526769329509349,-0.7455408323936632,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7356981759863893,1
0,0,0,0,0.5939741817803856,1,0,0.32082983903777235,0.5413368251841744,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.030113204135094686,0
0,0,0,0,-0.7505765403378537,1,0,-0.4769408018319716,-0.6696565883964101,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.28785993397765247,0
0,1,1,0,-0.506112772679992,1,1,-0.15949456765255274,-0.45175409938336725,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.43106433579222064,0
1,0,1,0,1.368109446030281,1,0,0.679826627429157,1.436087063780857,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0.0186669718514499,0
1,0,1,0,-0.7098325790615434,1,1,-1.5073945462887242,-0.8569847860780014,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.14041298736898347,0
